ticker,company_name,segment,sub_segment
RCS,"PIMCO Strategic Income Fund, Inc.",finance,
RDACR,Rising Dragon Acquisition Corp. Rights,finance,
RDACU,Rising Dragon Acquisition Corp. Unit,finance,
RDAG,Republic Digital Acquisition Company,finance,
RDAGU,Republic Digital Acquisition Company Unit,finance,
RDAGW,Republic Digital Acquisition Company Warrants,finance,
RFAMU,RF Acquisition Corp III Units,finance,
RIV,"RiverNorth Opportunities Fund, Inc.",finance,
RLTY,Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest,finance,
RNGT,Range Capital Acquisition Corp II,finance,
RNGTW,Range Capital Acquisition Corp II Warrants,finance,
RTAC,Renatus Tactical Acquisition Corp I,finance,
RTACU,Renatus Tactical Acquisition Corp I Unit,finance,
RTACW,Renatus Tactical Acquisition Corp I Warrant,finance,
RWAYI,Runway Growth Finance Corp. 7.25% Notes due 2031,finance,
SAAQ,Space Asset Acquisition Corp.,finance,
SAAQU,Space Asset Acquisition Corp. Units,finance,
SAC,Safeguard Acquisition Corp.,finance,
SAV,Saratoga Investment Corp 7.50% Notes due 2031,finance,
SBI,Western Asset Intermediate Muni Fund Inc,finance,
SCD,LMP Capital and Income Fund Inc.,finance,
SDHI,Siddhi Acquisition Corp,finance,
SIMAW,SIM Acquisition Corp. I Warrant,finance,
SORN,Soren Acquisition Corp.,finance,
SORNU,Soren Acquisition Corp. Unit,finance,
SORNW,Soren Acquisition Corp. Warrant,finance,
SPE,"Special Opportunities Fund, Inc",finance,
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,finance,
SRV,NXG Cushing Midstream Energy Fund Common Shares of Beneficial Interest,finance,
SSAC,SPACSphere Acquisition Corp.,finance,
SSACR,SPACSphere Acquisition Corp. Rights,finance,
SSACU,SPACSphere Acquisition Corp. Unit,finance,
SSACW,SPACSphere Acquisition Corp. Warrant,finance,
SSEAU,Starry Sea Acquisition Corp Unit,finance,
STEW,"SRH Total Return Fund, Inc.",finance,
STK,Columbia Seligman Premium Technology Growth Fund Inc,finance,
SUMAU,SUMA Acquisition Corporation Units,finance,
SVAC,Spring Valley Acquisition Corp. III,finance,
SVACU,Spring Valley Acquisition Corp. III Unit,finance,
SVACW,Spring Valley Acquisition Corp. III Warrant,finance,
SVAQ,Silicon Valley Acquisition Corp.,finance,
SVAQU,Silicon Valley Acquisition Corp. Units,finance,
SVCCW,Stellar V Capital Corp. Warrant,finance,
SVIV,Spring Valley Acquisition Corp. IV,finance,
SVIVU,Spring Valley Acquisition Corp. IV Units,finance,
SVIVW,Spring Valley Acquisition Corp. IV Warrants,finance,
SWZ,Total Return Securities Fund,finance,
SZZL,Sizzle Acquisition Corp. II,finance,
SZZLR,Sizzle Acquisition Corp. II Right,finance,
TACH,Titan Acquisition Corp.,finance,
TACHW,Titan Acquisition Corp. Warrants,finance,
TACOU,Berto Acquisition Corp. Unit,finance,
TACOW,Berto Acquisition Corp. Warrant,finance,
TAVI,Tavia Acquisition Corp.,finance,
TAVIR,Tavia Acquisition Corp. Right,finance,
TBMC,Trailblazer Merger Corporation I,finance,
TBMCR,Trailblazer Merger Corporation I Rights,finance,
TDF,"Templeton Dragon Fund, Inc.",finance,
TDWD,Tailwind 2.0 Acquisition Corp.,finance,
TDWDR,Tailwind 2.0 Acquisition Corp. Rights,finance,
TDWDU,Tailwind 2.0 Acquisition Corp. Unit,finance,
TEI,"Templeton Emerging Markets Income Fund, Inc.",finance,
THQ,abrdn Healthcare Opportunities Fund Shares of Beneficial Interest,finance,
THW,abrdn World Healthcare Fund Shares of Beneficial Interest,finance,
TLNCU,Talon Capital Corp. Units,finance,
TMTSU,Spartacus Acquisition Corp. II Unit,finance,
TSI,"TCW Strategic Income Fund, Inc.",finance,
TVACU,Texas Ventures Acquisition III Corp Unit,finance,
TWLV,Twelve Seas Investment Company III,finance,
TWLVR,Twelve Seas Investment Company III Rights,finance,
TWN,"Taiwan Fund, Inc. (The)",finance,
UAC,United Acquisition Corp. I,finance,
USA,Liberty All-Star Equity Fund,finance,
UTF,"Cohen & Steers Infrastructure Fund, Inc",finance,
UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,finance,
UYSC,UY Scuti Acquisition Corp.,finance,
UYSCR,UY Scuti Acquisition Corp. Rights,finance,
VACHU,Voyager Acquisition Corp Unit,finance,
VACHW,Voyager Acquisition Corp Warrants,finance,
VBF,Invesco Bond Fund,finance,
VCICW,Vine Hill Capital Investment Corp. Warrant,finance,
VFL,abrdn National Municipal Income Fund,finance,
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,finance,
VHCPU,Vine Hill Capital Investment Corp. II Units,finance,
VLT,Invesco High Income Trust II,finance,
VNMEU,Vendome Acquisition Corporation I Unit,finance,
VVR,Invesco Senior Income Trust,finance,
WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest,finance,
WEA,Western Asset Bond Fund Share of Beneficial Interest,finance,
WENNU,Wen Acquisition Corp Unit,finance,
WENNW,Wen Acquisition Corp Warrant,finance,
WIA,Western Asset Inflation-Linked Income Fund,finance,
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,finance,
WLAC,Willow Lane Acquisition Corp.,finance,
WLACU,Willow Lane Acquisition Corp. Unit,finance,
WLACW,Willow Lane Acquisition Corp. Warrants,finance,
WPAC,White Pearl Acquisition Corp.,finance,
XCBEU,X3 Acquisition Corp. Ltd. Unit,finance,
XCBEW,X3 Acquisition Corp. Ltd. Warrant,finance,
XFLH,XFLH Capital Corporation,finance,
XRPN,Armada Acquisition Corp. II,finance,
XRPNU,Armada Acquisition Corp. II Units,finance,
XRPNW,Armada Acquisition Corp. II Warrant,finance,
XSLL,Xsolla SPAC 1,finance,
XSLLU,Xsolla SPAC 1 Units,finance,
XSLLW,Xsolla SPAC 1 Warrants,finance,
ZKP,Lafayette Digital Acquisition Corp. I,finance,
ZKPW,Lafayette Digital Acquisition Corp. I Warrant,finance,
ZTR,Virtus Total Return Fund Inc.,finance,
